p_x,p_y,p_z,u_x,u_y,u_z,dot
-7.483918190,6.492604256,-0.368994325,0.586453653,-0.526203468,0.044704202,0.998006705
-7.289922237,5.633716583,-5.552217484,0.428078329,-0.347036297,0.600737816,0.835107444
-7.353442192,5.828864574,-4.807229996,0.464892666,-0.386564586,0.532174934,0.875065926
-7.025094032,5.996606350,-5.467506886,0.418145780,-0.373376118,0.590001496,0.832899637
-7.118925095,6.118100166,-4.796275139,0.443649909,-0.400551281,0.529832489,0.867815452
-7.218430519,6.225333214,-4.076063156,0.478582324,-0.434099427,0.460995423,0.907270555
-7.306792736,6.324349403,-3.322238445,0.514105574,-0.464324738,0.379984157,0.940550734
-6.891831398,6.395311356,-4.794708252,0.431589035,-0.421833166,0.531979986,0.871333548
-6.993294239,6.504796982,-4.059879303,0.464492904,-0.453399609,0.459477913,0.903710941
-7.084564686,6.596354485,-3.305965424,0.493525574,-0.482368254,0.379480559,0.934118695
-7.158599377,6.658882618,-2.573384762,0.528274223,-0.509407008,0.300268578,0.961148832
-7.211997509,6.709415913,-1.843796968,0.550534978,-0.526983463,0.220213887,0.978703420
-7.245373726,6.744380474,-1.108448744,0.566706196,-0.542987517,0.133589176,0.990623870
-7.262095928,6.762449741,-0.369644195,0.569564747,-0.548605132,0.043074576,0.996383726
-6.865204811,6.861633301,-3.308008194,0.475226535,-0.497310325,0.381762844,0.937592197
-6.932116508,6.933780193,-2.577980042,0.503184506,-0.522605800,0.304891529,0.959243949
-6.984271526,6.986048222,-1.848296762,0.535016496,-0.549663025,0.223715885,0.978674267
-7.018853188,7.019858360,-1.111439586,0.548301217,-0.567386842,0.136656351,0.991730986
-7.036355972,7.036981583,-0.370665669,0.553246816,-0.569434751,0.042839720,0.998968500
-6.794102669,6.268020153,-5.489943027,0.407112463,-0.389582965,0.595118287,0.845282541
-6.557066917,6.534675598,-5.452754498,0.391235194,-0.404767976,0.595100964,0.845054373
-6.667950153,6.660641670,-4.790257454,0.419908599,-0.440916060,0.531603093,0.881168359
-6.771906853,6.769213676,-4.062453747,0.443795339,-0.464597244,0.460848188,0.908824120
-6.401437759,6.883072853,-4.794584274,0.404590882,-0.457430841,0.530146737,0.877816337
-6.503802299,6.991863251,-4.065113544,0.432424525,-0.481674620,0.457637353,0.906587635
-6.596212387,7.082947731,-3.311725140,0.464187298,-0.519010912,0.380577997,0.937483479
-6.659043312,7.157812595,-2.573607445,0.492236471,-0.545865529,0.299880284,0.963437706
-6.709117413,7.212291718,-1.843203306,0.505562606,-0.562061709,0.223051948,0.979434878
-6.744632721,7.245262146,-1.108386874,0.521401198,-0.582944039,0.139716796,0.991654383
-6.763101101,7.261746407,-0.369674802,0.534772209,-0.590136368,0.046714421,0.998162023
-6.392130852,7.377607346,-2.576111555,0.475684816,-0.565456092,0.304298402,0.962224123
-6.438351154,7.434830666,-1.839335918,0.489213274,-0.583477733,0.220066791,0.979071515
-6.473384857,7.468079567,-1.105907321,0.496735939,-0.596149269,0.133663377,0.991952442
-6.492116451,7.484347820,-0.368885159,0.510421024,-0.606145908,0.044138554,0.998924206
-6.300587177,6.760600090,-5.490331650,0.375045715,-0.418594413,0.596247899,0.845352550
-6.014663696,7.003219128,-5.475087166,0.360093669,-0.437247250,0.590921235,0.838476952
-6.124199867,7.112717152,-4.800891876,0.387525129,-0.470255677,0.527370745,0.875527007
-6.225174904,7.216935635,-4.082299709,0.416554947,-0.497165551,0.461243926,0.909306475
-6.323367119,7.307039261,-3.327908039,0.447005225,-0.535773293,0.383184331,0.941397043
-5.952591419,7.438736439,-4.089608192,0.399600859,-0.510161992,0.463669004,0.906702570
-6.051660061,7.528476715,-3.334549189,0.428035381,-0.549716485,0.384394152,0.935794092
-6.121356010,7.599193573,-2.578390360,0.456559749,-0.582783673,0.303859599,0.961511431
-6.166606426,7.658202171,-1.835126281,0.472053425,-0.606189655,0.219810620,0.981173306
-6.199620247,7.692962646,-1.103411794,0.471798177,-0.608660894,0.129146687,0.993402906
-6.217098713,7.710068703,-0.368182033,0.487787309,-0.621713447,0.043446763,0.999225323
-5.643034458,7.262931824,-5.580048561,0.334142118,-0.447260291,0.602358034,0.844456697
-5.832544327,7.347862244,-4.817057610,0.370292627,-0.485594278,0.533086269,0.878753082
-5.460665226,7.506208420,-5.282405853,0.335312771,-0.479071761,0.574829746,0.856011058
-5.573696613,7.573346615,-4.751288414,0.356593933,-0.502382273,0.527045626,0.877078979
-5.681924343,7.663991928,-4.067757130,0.383295582,-0.528924089,0.463729847,0.907982122
-5.774269581,7.755013466,-3.330584764,0.409460602,-0.567226298,0.387459116,0.939986725
-5.849849701,7.820937634,-2.580192566,0.437886773,-0.603148093,0.300149217,0.965404793
-5.903704166,7.873623848,-1.835299253,0.453052541,-0.624366728,0.215416922,0.981493006
-5.122976780,7.710600376,-5.442963123,0.307561676,-0.489119874,0.585756146,0.857408784
-5.282896042,7.780032158,-4.759432316,0.336821489,-0.517208975,0.525410496,0.879778449
-5.392879486,7.874424934,-4.057999134,0.357689837,-0.537722911,0.461438980,0.906028299
-4.668743610,7.873108864,-5.836945057,0.270056833,-0.481655296,0.624081896,0.849181126
-4.181395531,8.042122841,-6.092038155,0.233360751,-0.477779757,0.644867237,0.838046277
-5.933957100,7.910664558,-1.103121758,0.458940734,-0.632420613,0.126857522,0.992495869
-5.948688984,7.929977894,-0.368032336,0.468293569,-0.642880859,0.045764218,0.998312012
-5.471807003,7.975840569,-3.324577093,0.382584730,-0.578037276,0.385319390,0.935874175
-5.561142445,8.034915924,-2.580264330,0.411783363,-0.617072941,0.303737338,0.961272874
-5.623063564,8.081880569,-1.839192748,0.431563666,-0.637571095,0.211995758,0.981384451
-5.654477596,8.119365692,-1.104768395,0.441686198,-0.649774182,0.132826430,0.992165151
-5.668978214,8.139177322,-0.368417561,0.440452374,-0.654327311,0.050618777,0.997665240
-4.931880951,7.904047489,-5.203671455,0.303840956,-0.514608887,0.566657420,0.863042787
-5.007416725,7.980701923,-4.723996162,0.317005435,-0.535152373,0.521280323,0.880651238
-5.074903965,8.090710640,-4.083852291,0.338472175,-0.566537897,0.460370924,0.911863652
-5.092835903,8.228055954,-3.336914301,0.360212968,-0.604703222,0.385380037,0.939469661
-5.249082565,8.259052277,-2.574808121,0.391881682,-0.637252629,0.302956313,0.966585184
-5.328866959,8.299121857,-1.843364120,0.405667241,-0.646455436,0.209001245,0.984201528
-5.370182514,8.330433846,-1.108098507,0.418608993,-0.661682515,0.129940279,0.994048328
-5.389297009,8.348031044,-0.369487464,0.417412789,-0.664824371,0.046694391,0.999299927
-4.901614666,8.379873276,-3.004910946,0.355788286,-0.629891952,0.346887167,0.950817697
-4.964473724,8.422469139,-2.499572754,0.373737685,-0.652554752,0.290951694,0.965893682
-5.018453121,8.466454506,-1.827394605,0.385116176,-0.667903703,0.210218884,0.981308946
-5.054774761,8.500576973,-1.104837775,0.396039358,-0.680105531,0.127815515,0.992545998
-5.072622299,8.518518448,-0.368834943,0.399010358,-0.680920928,0.043467734,0.998315433
-4.618493080,8.034872055,-5.353085041,0.279872090,-0.515551137,0.580417481,0.856126646
-4.673612118,8.143158913,-4.793958187,0.291214300,-0.542552869,0.526954069,0.876684837
-4.715329170,8.248130798,-4.236245632,0.310749675,-0.576306054,0.471950120,0.909923292
-4.673039436,8.391222954,-3.708256245,0.322137088,-0.605437175,0.416563939,0.930989447
-4.606546879,8.512951851,-3.149795771,0.327107013,-0.631362248,0.358257058,0.944809980
-4.646590233,8.587386131,-2.526381254,0.345903382,-0.658596249,0.293276523,0.965717002
-4.688686371,8.642359734,-1.832226753,0.360370558,-0.684405158,0.211551733,0.982778709
-4.719334126,8.679810524,-1.105701923,0.370994746,-0.697899685,0.130808049,0.993441133
-4.735610962,8.698860168,-0.369033962,0.371942397,-0.699413792,0.041299679,0.999351575
-4.161311150,8.231817245,-5.491668224,0.248282362,-0.523111775,0.591582459,0.853375308
-4.333787918,8.308800697,-4.864057064,0.268794924,-0.557869138,0.532960873,0.876976967
-4.423070908,8.368003845,-4.395501137,0.287112616,-0.579288702,0.487405398,0.900577344
-3.965743542,8.411950111,-5.233811378,0.240961258,-0.549485610,0.568851728,0.850931718
-4.049848080,8.470629692,-4.758505821,0.250079378,-0.572614650,0.518767554,0.877614202
-4.209713936,8.545422554,-4.090080738,0.274654163,-0.597466200,0.451710521,0.918735689
-4.168190479,8.741693497,-3.321914434,0.291236398,-0.646454480,0.372923580,0.953245884
-4.303969383,8.780721664,-2.564834118,0.317601325,-0.669617225,0.298612691,0.960635718
-4.366708279,8.813833237,-1.840699553,0.334596772,-0.697240081,0.211670633,0.981341378
-4.407322884,8.846412659,-1.108005404,0.344866340,-0.710427747,0.129399250,0.993606089
-4.427584171,8.864475250,-0.369656056,0.346845066,-0.717551281,0.040004715,0.998892866
-3.960773468,8.911815643,-3.029608250,0.284170785,-0.667906712,0.343547233,0.952662840
-4.006219387,8.941548347,-2.511757612,0.299706443,-0.691022300,0.285274860,0.961054497
-4.049911022,8.980885506,-1.834987402,0.309622880,-0.708058565,0.205628841,0.981748295
-4.086286545,9.015039444,-1.108735323,0.316819334,-0.720354786,0.126973065,0.993112219
-4.105790138,9.033755302,-0.370179445,0.317458358,-0.732043457,0.044782508,0.998669138
-3.751464367,0.246564135,-13.810268402,0.014037271,-0.013034897,1.044504427,0.855810556
-3.736399174,0.739591599,-13.786264420,0.015080128,-0.014752872,1.045290673,0.850451082
-3.701088428,1.233062029,-13.733627319,0.015334501,-0.016435971,1.041465976,0.835541786
-3.647326946,1.726662517,-13.638631821,0.018402843,-0.017097200,1.038393907,0.822774974
-3.571526766,2.228253365,-13.511111259,0.020354020,-0.019926406,1.034398552,0.812111365
-3.458750248,2.732834339,-13.354928970,0.022380790,-0.025224064,1.028625170,0.805786728
-3.806970596,2.723465919,-13.152723312,0.033650760,-0.030205481,1.024942465,0.810892348
-3.699716330,3.215811491,-12.975131035,0.038290675,-0.040034247,1.022229830,0.812058589
-3.576636553,3.701614380,-12.777729988,0.047167801,-0.052525825,1.020169375,0.816086766
-3.071686983,0.247331783,-14.179983139,-0.001680048,-0.012743288,1.048560595,0.907468336
-3.410058022,0.247382224,-14.022720337,0.005559815,-0.014076381,1.049911370,0.884293069
-3.045864105,0.739349425,-14.150633812,0.001094326,-0.013296960,1.048905701,0.911635590
-3.386012554,0.740638852,-14.004393578,0.009509844,-0.012971273,1.048821770,0.889519320
-2.996337652,1.231001854,-14.103977203,0.002998499,-0.012697649,1.045466885,0.915541785
-3.340543747,1.234210730,-13.963361740,0.010209007,-0.014407752,1.047959136,0.882940250
-2.920704842,1.727290869,-14.032282829,0.005803716,-0.013537770,1.044784116,0.903802657
-3.279314995,1.730642200,-13.878512383,0.013994224,-0.015989803,1.048898124,0.863430079
-3.204810381,2.234968901,-13.745098114,0.025706727,-0.017769458,1.050875102,0.845317371
-3.108282328,2.739306927,-13.574013710,0.022106137,-0.026416356,1.041013096,0.818912177
-2.977303982,3.231076241,-13.374273300,0.021790524,-0.032303591,1.028683929,0.799063231
-3.331575871,3.222585678,-13.170819283,0.027792470,-0.036221912,1.020664341,0.810878876
-3.209817171,3.694262028,-12.962077141,0.034180483,-0.046761894,1.018084315,0.818027328
-2.669742107,0.247254893,-14.363086700,-0.005508465,-0.013078752,1.057834546,0.911091297
-2.658444643,0.739737988,-14.326477051,-0.000201061,-0.015128844,1.063143552,0.913054371
-2.629301310,1.232596159,-14.257796288,0.002065887,-0.014295377,1.055086890,0.916154127
-2.568238020,1.730789065,-14.172373772,0.004944367,-0.015970393,1.053340771,0.922838332
-2.463243246,2.233337641,-14.072884560,0.009258062,-0.018313519,1.058477406,0.907498152
-2.823999166,2.232141256,-13.917119026,0.012830307,-0.012508052,1.047711427,0.879075858
-2.725851774,2.732649803,-13.761584282,0.016663488,-0.023688051,1.046563233,0.855775200
-2.609025955,3.225346565,-13.570336342,0.013939311,-0.030268167,1.035336126,0.813931628
-2.449363708,3.689613342,-13.339549065,0.019341584,-0.039764888,1.031018476,0.800924543
-2.834573030,3.697539330,-13.156759262,0.025403010,-0.042175574,1.021990576,0.802050538
-2.224773169,0.247224927,-14.560248375,-0.009338193,-0.012795265,1.057325700,0.922814621
-2.215466738,0.739475250,-14.511522293,-0.005079848,-0.010851572,1.062005398,0.918308485
-2.196516275,1.232505322,-14.430348396,-0.004700684,-0.016084827,1.060829353,0.912239969
-2.160954952,1.728428125,-14.300790787,-0.001456335,-0.014241954,1.050581784,0.917500912
-2.085625410,2.225403786,-14.188968658,0.003400546,-0.014974605,1.051810698,0.923848634
-1.947032809,2.701871157,-14.059129715,0.003838703,-0.018902243,1.048242285,0.908606319
-2.337551355,2.723655939,-13.936098099,0.007576074,-0.028551676,1.052907266,0.888286633
-2.209126472,3.205911636,-13.766055107,0.008176284,-0.030414134,1.046231862,0.852009275
-2.107547283,3.640489340,-13.535178185,0.011855624,-0.039016584,1.037151073,0.815350164
-1.794642091,0.246656924,-14.712169647,-0.013556633,-0.012531404,1.060464994,0.964189184
-1.771018267,0.735897541,-14.685157776,-0.007316517,-0.006655804,1.067557839,0.953567731
-1.725376368,1.226481080,-14.609010696,-0.003381591,-0.006870692,1.060883117,0.931199862
-1.708252549,1.726076722,-14.470184326,-0.005419427,-0.009324688,1.052948360,0.909157583
-1.671748161,2.210867643,-14.311672211,-0.001449724,-0.011551881,1.048234111,0.914427627
-1.600478768,2.647371531,-14.176156044,0.000549395,-0.015258285,1.050199797,0.921647187
-1.512278557,2.956643581,-14.075417519,0.001831075,-0.019529147,1.048588760,0.914291149
-1.724409103,3.175343275,-13.925136566,0.003681828,-0.023473374,1.048735997,0.878283011
-1.693372250,3.644130230,-13.658414841,0.007116440,-0.033643346,1.040164620,0.841157670
-1.077315569,0.237421364,-14.824360847,-0.014175426,-0.010975525,1.047325974,0.989062693
-1.413366795,0.242817104,-14.776389122,-0.013710658,-0.011836812,1.050085476,0.986657523
-1.034990311,0.668030739,-14.802981377,-0.013314317,-0.005275707,1.061113780,0.989008860
-1.354858756,0.715755880,-14.762414932,-0.010317538,-0.005206321,1.059533497,0.986360438
-0.976948619,0.977715731,-14.781308174,-0.011617753,-0.004726158,1.061674996,0.991709734
-1.203256130,1.201941967,-14.742823601,-0.008012070,-0.006787151,1.064419709,0.975394852
-1.222103238,1.727779984,-14.611328125,-0.004398882,-0.007513683,1.069817421,0.935300796
-1.216329575,2.212299824,-14.441265106,-0.000904300,-0.011235647,1.060404032,0.912499503
-1.193011403,2.649299622,-14.251226425,-0.001482898,-0.015304876,1.053644223,0.915702525
-1.173767567,3.006453276,-14.109807968,0.000240907,-0.020916549,1.049704534,0.928231540
-1.221464038,3.323930502,-13.976790428,0.005869089,-0.027585622,1.056772861,0.888916565
-1.222630024,3.701834202,-13.737775803,0.004994413,-0.033311179,1.045262736,0.847828546
-0.685912073,0.239041463,-14.873640060,-0.012234540,-0.013734150,1.047385081,0.993746441
-0.671735942,0.678144157,-14.847215652,-0.011008972,-0.008365533,1.050658128,0.990286597
-0.661445796,1.036340952,-14.800310135,-0.009858401,-0.004287308,1.051797075,0.990233105
-0.714397907,1.353284001,-14.765948296,-0.007998177,-0.006337513,1.058519748,0.988680876
-0.732778251,1.769281745,-14.687192917,-0.006587066,-0.009748043,1.074093429,0.957458311
-0.734699368,2.224385977,-14.516768456,-0.002840665,-0.013549667,1.065606143,0.922407904
-0.729499698,2.666986942,-14.318856239,-0.003785055,-0.011507615,1.046260269,0.909560181
-0.725065112,3.048656464,-14.146857262,-0.002985387,-0.014910179,1.041064551,0.918949324
-0.734982729,3.385498047,-14.006832123,-0.000399371,-0.020150242,1.048774552,0.894963590
-0.735433340,3.741605759,-13.783748627,0.000699148,-0.026125007,1.040289821,0.854087138
-0.231952205,0.242649168,-14.905814171,-0.009356056,-0.012194182,1.048515297,0.998816359
-0.228555262,0.694879353,-14.876094818,-0.009457853,-0.008078853,1.051434432,0.995198406
-0.227075800,1.078259706,-14.826495171,-0.010345605,-0.004845577,1.054256452,0.990493131
-0.237702698,1.410554051,-14.779296875,-0.009003784,-0.005583879,1.055495678,0.989959751
-0.243733495,1.793360591,-14.718154907,-0.007586316,-0.004550131,1.066991469,0.968994011
-0.245222092,2.235677004,-14.563914299,-0.006895140,-0.010915624,1.063466280,0.929124081
-0.244202241,2.680628538,-14.359087944,-0.006729348,-0.010719819,1.047196166,0.912837518
-0.243265331,3.073371887,-14.180068016,-0.006668555,-0.014202074,1.044083932,0.914415104
-0.245006114,3.410096645,-14.025899887,-0.007961592,-0.020433679,1.050593937,0.891025923
-0.245059893,3.757510424,-13.807817459,-0.004746675,-0.026048442,1.042332571,0.859790351
-3.415396452,4.171959877,-12.569226265,0.047129239,-0.063948214,1.012534360,0.794080259
-3.759528399,4.172795773,-12.327840805,0.057905418,-0.071034490,1.003352111,0.739207537
-3.590674162,4.601610184,-12.074326515,0.056249253,-0.086345349,0.996684887,0.705401918
-3.089096546,4.121477127,-12.748835564,0.035592491,-0.056806582,1.013654011,0.832354863
-2.990105152,4.435775757,-12.605462074,0.039895670,-0.070051684,1.015192566,0.814294807
-3.182453632,4.623391151,-12.362082481,0.047024854,-0.082466352,1.008519989,0.741536529
-3.143934727,4.991236210,-11.993175507,0.051730666,-0.100504020,0.994797857,0.705035343
-3.477015495,4.899487019,-11.835661888,0.057733075,-0.101175043,0.985333527,0.725759893
-2.705397606,4.131635189,-12.919430733,0.026627711,-0.052267180,1.014940953,0.807948112
-2.657572985,4.504137993,-12.695302963,0.033593571,-0.069412208,1.017523177,0.818998495
-2.691318512,4.797429562,-12.444329262,0.033902095,-0.082223742,1.010607903,0.778808138
-2.693939447,5.112494469,-12.148880005,0.039490586,-0.099190207,1.000157123,0.722881794
-2.009193659,3.943910360,-13.357420921,0.013798401,-0.044080198,1.034608652,0.805479578
-2.221263409,4.145470619,-13.136344910,0.018168849,-0.049758723,1.026902638,0.802578424
-2.203305006,4.569383144,-12.819649696,0.023545186,-0.063981464,1.018969212,0.807688197
-2.207799196,4.898025990,-12.559984207,0.026403838,-0.077971321,1.015909298,0.804906510
-2.216687918,5.214657784,-12.308035851,0.029862221,-0.095174697,1.010324198,0.751615678
-2.218511343,5.505554676,-11.975594521,0.035259652,-0.108637782,0.994084562,0.710638524
-2.703068256,5.399446011,-11.833200455,0.046060799,-0.116310829,0.988256554,0.723784038
-1.668990850,4.002134800,-13.422262192,0.009347175,-0.042186618,1.036600586,0.814046449
-1.712593913,4.299734116,-13.183599472,0.011644246,-0.050779372,1.029527883,0.804892158
-1.718604326,4.648578644,-12.915143967,0.015194206,-0.063938412,1.023819053,0.811143860
-1.722222567,4.980734825,-12.656019211,0.017732125,-0.076613831,1.015033302,0.815327576
-1.728933930,5.296536446,-12.406121254,0.021775479,-0.093758944,1.012495980,0.768974945
-1.730369329,5.586110115,-12.074130058,0.021803422,-0.102663129,0.998244206,0.714205127
-1.217707515,4.065895557,-13.495820999,0.005464671,-0.044792828,1.041444989,0.822596655
-1.224935055,4.375511169,-13.253347397,0.006066816,-0.051020634,1.030540573,0.808131356
-1.228778124,4.702267170,-12.997705460,0.008606836,-0.061251688,1.021626757,0.814367715
-1.232502222,5.042397499,-12.732130051,0.009576414,-0.076987965,1.016353036,0.826039910
-1.238690019,5.361211300,-12.486925125,0.013412713,-0.091927748,1.013921425,0.778372376
-1.240459561,5.643465042,-12.159815788,0.015377043,-0.108452591,1.003241914,0.724688626
-0.733396888,4.108264923,-13.546616554,0.001977418,-0.037077526,1.037697409,0.827526382
-0.733534455,4.416057110,-13.302667618,0.002811868,-0.046455421,1.031791717,0.807561723
-0.735963464,4.734731197,-13.050849915,0.004094892,-0.056614498,1.022999325,0.812850618
-0.738832235,5.076722622,-12.775998116,0.005641129,-0.072672094,1.018717954,0.822821094
-0.742406011,5.389973640,-12.529787064,0.007605460,-0.087400877,1.018134708,0.780431499
-0.743397772,5.667902946,-12.210596085,0.007629865,-0.105228783,1.005819067,0.728583630
-0.744854212,5.943469048,-11.891011238,0.009556483,-0.123195606,0.992528724,0.729563920
-1.242511868,5.913869858,-11.843997955,0.018208718,-0.124595890,0.990820550,0.726135045
-0.244670674,4.126827240,-13.576731682,-0.003186879,-0.037461767,1.039629311,0.835544666
-0.244498372,4.438141823,-13.330588341,0.000099356,-0.045010178,1.034165618,0.807836803
-0.245173350,4.755100250,-13.075953484,0.000989168,-0.055557588,1.025789499,0.813075741
-0.246171951,5.096662045,-12.802244186,0.001960084,-0.072054101,1.022197438,0.821209910
-0.247357786,5.404444218,-12.554138184,0.000733458,-0.087556211,1.020906530,0.778095893
-0.247775450,5.679937363,-12.238059044,0.000801428,-0.103335522,1.005985548,0.730593428
-0.248334169,5.959663868,-11.917752266,0.001184802,-0.123270480,0.994596817,0.732490041
-3.692607641,5.071075439,-11.553247452,0.072469387,-0.118638509,0.977123138,0.745807659
-3.690152645,5.445549488,-11.187593460,0.084977728,-0.138346502,0.963833355,0.746628503
-3.660267353,5.756008148,-10.856780052,0.090344586,-0.158922745,0.954267245,0.745348603
-3.636334896,6.041989326,-10.556360245,0.103419807,-0.182840616,0.941049658,0.734866521
-3.654688358,6.274662495,-10.194231987,0.111579670,-0.208056720,0.924681178,0.694649476
-3.626118183,6.523484230,-9.817859650,0.119694296,-0.232166439,0.903688314,0.703753307
-3.647511482,6.749606133,-9.431792259,0.122743050,-0.254899898,0.882394736,0.728053805
-3.633854389,6.998752594,-9.048571587,0.134281648,-0.285120382,0.861741577,0.754080568
-3.689026594,7.211310387,-8.655611038,0.147340759,-0.312238034,0.840575753,0.761072198
-3.714506388,7.432719231,-8.218984604,0.154676902,-0.341561986,0.811522931,0.741489754
-3.709334850,7.629787922,-7.758028507,0.166703988,-0.375231931,0.777352760,0.745100683
-3.697800159,7.819205284,-7.305981636,0.174773898,-0.396668715,0.735902328,0.770105704
-3.186944485,5.273236275,-11.679345131,0.058485172,-0.118199705,0.980712615,0.735756117
-3.191874027,5.577877045,-11.348971367,0.065236067,-0.134938546,0.964676470,0.743496251
-3.188497543,5.871995926,-11.035301208,0.074704762,-0.155430805,0.959149510,0.745669562
-3.187546253,6.151714802,-10.715956688,0.085596507,-0.178828301,0.945759339,0.732837969
-3.187577724,6.402061462,-10.350564957,0.093226241,-0.200639369,0.926771004,0.701269891
-3.179183006,6.647161961,-9.980698586,0.098246094,-0.223189354,0.909026841,0.697484138
-3.178715706,6.880981445,-9.596370697,0.105367682,-0.249523570,0.893902013,0.719003479
-3.177289724,7.121832371,-9.209186554,0.112770706,-0.278441397,0.871771483,0.742866935
-3.192391634,7.348537445,-8.815505981,0.125022175,-0.310577175,0.849711660,0.763563247
-3.209252834,7.575886726,-8.405745506,0.133001514,-0.340650253,0.824780405,0.749368621
-3.208555698,7.767876625,-7.955850601,0.143234202,-0.372181596,0.791828142,0.744260048
-2.706856251,5.689328194,-11.516935349,0.050925750,-0.133426165,0.973420388,0.738150340
-2.707637310,5.979016304,-11.191190720,0.057499833,-0.154292451,0.962762107,0.739583860
-2.706165552,6.254693031,-10.859969139,0.067536098,-0.173959323,0.947398924,0.734291566
-2.701688290,6.517989635,-10.510239601,0.075512598,-0.196393089,0.931918405,0.716465352
-2.696427345,6.762107849,-10.149302483,0.079805478,-0.217496911,0.918194755,0.690563123
-2.694431305,6.986098289,-9.754135132,0.085757409,-0.244017211,0.900122916,0.701471423
-2.698850393,7.222619534,-9.357067108,0.093682845,-0.274858803,0.879411487,0.732087881
-2.703990459,7.451176643,-8.953489304,0.101571805,-0.307721667,0.856009369,0.754518138
-2.711170912,7.679980278,-8.545235634,0.110090904,-0.342100865,0.832511974,0.754910946
-2.709643364,7.874751568,-8.110143661,0.115228708,-0.369246005,0.800801349,0.745267071
-2.219137907,5.784958839,-11.643053055,0.039318078,-0.126845730,0.981664051,0.730617178
-2.222025871,6.074919224,-11.322388649,0.045088130,-0.149595146,0.971163250,0.743963503
-2.217569828,6.347220421,-10.991270065,0.052713070,-0.169717311,0.958376635,0.734237029
-2.207686901,6.607952595,-10.647295952,0.056762141,-0.189893896,0.947346127,0.726031301
-2.204519033,6.860506058,-10.297646523,0.059837305,-0.219059107,0.931833611,0.700980369
-2.206516027,7.085388184,-9.900425911,0.065696684,-0.244793296,0.908544798,0.692489779
-2.213318110,7.312192917,-9.497709274,0.073243410,-0.271880827,0.889597914,0.717977071
-2.217991352,7.538522720,-9.091604233,0.079586573,-0.305088824,0.867006584,0.744706224
-2.221154928,7.767074585,-8.681956291,0.087165888,-0.339690857,0.844307185,0.750500346
-1.732910752,5.861907959,-11.750160217,0.028674453,-0.120501043,0.988936781,0.719555857
-1.733883858,6.137120247,-11.424039841,0.034066400,-0.141904450,0.974670401,0.739086702
-1.731312990,6.408673286,-11.098481178,0.037872741,-0.163472703,0.961757597,0.744252832
-1.726359129,6.676421165,-10.767089844,0.038857880,-0.191034001,0.955106518,0.744543723
-1.724662900,6.941573143,-10.411117554,0.043053326,-0.217445469,0.940179060,0.709024566
-1.724492431,7.169994354,-10.007041931,0.050049822,-0.244883156,0.918331275,0.694254470
-1.729838371,7.393567562,-9.609849930,0.052250166,-0.271169276,0.895120906,0.713254157
-1.735321522,7.615607262,-9.201829910,0.056981845,-0.295661273,0.875039562,0.733247819
-1.738385201,7.837803841,-8.800979614,0.063457220,-0.336994073,0.852727550,0.749918569
-1.240981698,6.182292938,-11.515861511,0.024003102,-0.138028239,0.976139066,0.731807060
-1.238283992,6.457374573,-11.179263115,0.024394876,-0.155506890,0.960450876,0.741276155
-1.235905647,6.726026058,-10.843147278,0.024552954,-0.190078570,0.954965197,0.757922567
-1.236630678,6.997827530,-10.495399475,0.025103806,-0.215456435,0.942596140,0.717370198
-1.236125231,7.226497650,-10.086007118,0.029175908,-0.244777311,0.919514659,0.695221465
-1.241634011,7.453894615,-9.683360100,0.035400826,-0.268046590,0.900717030,0.713794437
-1.249177575,7.677274704,-9.273715973,0.037662883,-0.293770060,0.881601126,0.730943096
-1.252019167,7.891604424,-8.880684853,0.042886825,-0.332076656,0.858406754,0.747436769
-0.743712068,6.212944031,-11.560001373,0.012517799,-0.139979952,0.976634719,0.733555623
-0.742556691,6.488690853,-11.221973419,0.012395956,-0.162311952,0.964981380,0.747184470
-0.741909504,6.757243156,-10.886410713,0.011871089,-0.186368673,0.956766593,0.759237919
-0.742850363,7.028697968,-10.542664528,0.010544143,-0.214157731,0.947628171,0.720110521
-0.741989613,7.253637314,-10.131692886,0.014366166,-0.244601667,0.927426363,0.689990684
-0.744199812,7.478915215,-9.727174759,0.016081566,-0.266511604,0.903129164,0.711609105
-0.747766793,7.703840256,-9.315424919,0.017449636,-0.295608283,0.882265374,0.732967936
-0.247992337,6.230506897,-11.584084511,0.001805741,-0.140543014,0.979851193,0.733514819
-0.247575879,6.505563736,-11.244074821,0.002249819,-0.162674091,0.968826947,0.746840598
-0.247384101,6.773369789,-10.908290863,-0.004912315,-0.184829740,0.959067703,0.759459413
-0.247724116,7.044635773,-10.566839218,-0.006300542,-0.218714580,0.948773658,0.725364653
-0.247396350,7.268772125,-10.157402992,-0.000252223,-0.240372839,0.926199016,0.684852751
-0.247948229,7.491252899,-9.750859261,-0.001341185,-0.261867684,0.900975911,0.706494536
-0.248906761,7.717212677,-9.337863922,-0.000819225,-0.292090437,0.881669265,0.730923305
-3.695733070,8.009908676,-6.834468365,0.185288719,-0.428493442,0.705570852,0.801401584
-3.698598385,8.200453758,-6.347708225,0.199016581,-0.477889316,0.667764387,0.830583411
-3.207141876,7.956714153,-7.499058247,0.149931620,-0.407001343,0.760182841,0.766351109
-3.211506844,8.142717361,-7.018777370,0.159115853,-0.440791167,0.723463032,0.801368280
-3.219626904,8.325536728,-6.556191921,0.169212339,-0.469454975,0.683702471,0.825816873
